"Organization","DynCount","FuncCount","DecCount"
skorokithakis,"20","31","48"
skral,"1","1","0"
skunkwerks,"1","7","2"
skuschel,"6","76","13"
skydark,"4","13","2"
skydive-project,"1","8","9"
skyfielders,"24","18","24"
skylander86,"23","44","15"
skylergrammer,"4","2","0"
skylines-project,"17","60","74"
SkyLothar,"4","17","25"
skyman,"2","2","0"
Skype4Py,"9","11","0"
SkyRocketToys,"12","4","10"
Skyscanner,"3","24","21"
Sl0v3C,"1","1","0"
Slack06,"2","49","6"
slackapi,"8","14","22"
slacy,"12","2","5"
SlapBot,"8","6","26"
SlashNephy,"28","51","13"
slavak,"3","19","4"
slgobinath,"2","17","1"
slhck,"2","10","0"
slice,"2","11","19"
sliceofcode,"7","44","17"
sligodave,"7","4","8"
slimta,"12","52","39"
slinderman,"4","55","7"
slink,"1","3","0"
slipguru,"12","47","10"
slockit,"3","3","3"
slok,"12","20","6"
sloria,"41","118","101"
slundberg,"9","69","4"
smallcode,"4","9","3"
smanousopoulos,"2","1","0"
smarie,"5","7","30"
smarkets,"17","134","123"
smarnach,"2","1","0"
smarr,"4","6","17"
smartanthill,"3","30","13"
smartbgp,"2","34","220"
smartboyathome,"2","41","138"
SmartElect,"25","146","71"
smartfile,"19","6","5"
smarthomeNG,"14","14","4"
smartpm,"34","43","0"
SmarTS-Lab,"2","4","0"
smartschat,"1","54","10"
smartsheet-platform,"23","11","642"
smathot,"11","4","0"
SmBe19,"14","5","0"
smcantab,"1","6","0"
smdabdoub,"1","77","0"
smeerten,"1","4","2"
smerkousdavid,"3","2","7"
smihica,"2","16","3"
Smile-SA,"36","98","41"
smiley,"1","2","6"
SmileyChris,"34","34","19"
smira,"17","39","1"
smlbiobot,"4","67","8"
smn,"4","51","18"
SmokinCaterpillar,"29","59","8"
smore-inc,"2","13","1"
smrjan,"2","44","10"
smshuai,"1","6","0"
smtheard,"3","16","5"
smunix,"16","6","0"
smurfix,"11","21","1"
smysnk,"2","11","32"
smythtech,"1","16","0"
snaga,"3","15","17"
snakeleon,"190","857","428"
snapcore,"54","122","182"
SnappyDataInc,"1","5","4"
snare,"35","38","55"
sncosmo,"3","11","2"
sndrtj,"3","24","0"
SneakersInc,"2","4","0"
SNET-Entrance,"2","10","16"
snhirsch,"2","3","8"
snicoper,"10","3","1"
Snifer,"17","38","21"
snim2,"2","122","124"
snipsco,"9","11","90"
snlpatel001213,"1","4","0"
snoack,"9","46","5"
snoonetIRC,"23","124","19"
snowblink14,"3","1","0"
snower,"48","228","45"
snowflakedb,"16","55","47"
snowplow,"2","13","21"
snth,"13","31","46"
snudler6,"8","13","12"
snznedta,"6","22","0"
soaplib,"23","19","51"
soarlab,"5","58","0"
soarpenguin,"24","34","11"
sobhe,"9","100","0"
soccermetrics,"35","99","121"
socialwifi,"28","42","70"
sociam,"9","52","4"
socillion,"7","15","5"
SoCo,"4","9","15"
socrateslee,"1","4","2"
socrocket,"65","28","4"
SodaCookie,"13","9","0"
sods,"13","28","14"
sofa-framework,"22","42","26"
softappeal,"5","1","0"
softlayer,"19","106","8"
softvar,"7","9","0"
SoftwareDefinedBuildings,"16","39","2"
softwarefactory-project,"3","9","11"
sogeti-esec-lab,"9","37","41"
sohonetlabs,"7","6","7"
soimort,"2","78","11"
sokolovstas,"7","9","13"
sol-ansano-kim,"2","1","3"
SolarLune,"1","17","0"
solent-eng,"13","22","35"
solidfire,"20","13","90"
solidsnack,"4","6","0"
solin319,"15","478","34"
Solinea,"9","10","21"
solo7773,"3","54","0"
SoloVeniaASaludar,"1","9","26"
solsword,"33","91","14"
solus-impar,"6","9","9"
solus-project,"13","83","4"
SolusOS-discontinued,"3","18","0"
SolutionsCloud,"15","46","9"
solvebio,"1","11","8"
solvo,"6","2","34"
SOM-st,"15","14","35"
somemarsupials,"1","5","1"
SonarOpenCommunity,"1","6","0"
sonata-nfv,"4","11","31"
Songbee,"6","2","3"
songgc,"1","6","2"
songjun54cm,"9","23","18"
sontek,"1","3","1"
sonusz,"89","16","27"
sony,"106","215","28"
SonyCSL,"1","2","4"
sonyxperiadev,"1","2","7"
soon,"4","21","94"
sophilabs,"42","29","16"
sophron,"1","1","0"
soravux,"11","65","11"
sordonia,"3","49","0"
sorend,"10","48","0"
sorgerlab,"27","346","31"
sorl,"4","3","0"
Sorosliu1029,"3","1","0"
sorpaas,"2","11","10"
sorrison,"1","1","0"
sorz,"1","9","2"
soshial,"1","2","0"
soskek,"1","20","0"
sosreport,"10","82","19"
sosy-lab,"2","34","11"
sotogarcia,"15","43","0"
sougou,"4","59","24"
soulaklabs,"9","22","7"
soundcloud,"14","16","4"
sourabhv,"3","24","17"
sourcebots,"2","4","5"
sourcefabric,"48","90","55"
sourcegraph,"8","86","3"
sourceperl,"1","3","6"
sourcepole,"39","146","107"
sourcesimian,"6","29","27"
sourtin,"8","17","1"
southampton,"8","33","0"
SouthForkResearch,"1","115","3"
Southpaw-TACTIC,"119","130","47"
sovicak,"3","56","0"
soylentme,"4","2","1"
soynatan,"34","2","0"
sozlukus,"36","9","18"
SP7-Ritmare,"13","12","10"
spaam,"2","238","8"
Spacecraft-Code,"4","8","3"
spacedogXYZ,"6","14","34"
SpaceGroupUCL,"49","17","0"
spacehackers,"1","4","10"
spaceone,"21","117","181"
spacequal,"2","1","0"
spacetelescope,"36","103","112"
spacether,"3","33","10"
spacewalkproject,"144","138","61"
spadev,"1","17","1"
SpamExperts,"28","152","81"
spamhaus,"1","3","2"
SpamScope,"2","14","25"
spanezz,"13","48","51"
spantaleev,"17","24","59"
spapas,"14","2","2"
spappier,"1","8","1"
sparcs-kaist,"3","37","43"
spare-time,"1","2","0"
spark,"3","13","7"
sparklingpandas,"2","35","46"
sparkslabs,"7","42","63"
SPARLab,"2","9","15"
spatial-ucsb,"4","16","1"
spatialaudio,"1","6","3"
SpazioDati,"1","6","8"
spcmnspff99,"1","5","16"
spdx,"8","3","28"
specialunderwear,"81","11","25"
specify,"90","99","149"
spectralDNS,"19","63","47"
SpectraLogic,"27","24","19"
spectralpython,"2","24","0"
spectresearch,"3","27","15"
sped-br,"3","13","28"
Speedy1985,"3","1","0"
Speedy37,"5","5","0"
spencerahill,"27","37","9"
spenczar,"1","8","2"
spesmilo,"25","181","80"
speth,"6","16","0"
spetitjean,"1","8","56"
SpheMakh,"8","17","2"
sphinx-contrib,"3","4","0"
sphinx-doc,"2","8","16"
sphinx-gallery,"7","24","1"
spicerack,"14","24","3"
SpiderLabs,"40","23","0"
SpiderOak,"3","3","0"
spiffcode,"1","63","2"
SpiffSpaceman,"1","3","8"
spikeekips,"6","8","12"
spikelynch,"1","2","0"
spilgames,"2","4","8"
spinicist,"7","7","6"
spinnaker,"20","115","165"
spirali,"1","165","3"
spirit-code,"1","15","0"
spirosmastorakis,"14","7","4"
spitis,"2","8","3"
spl0k,"26","155","98"
splanger,"3","3","9"
Splawik,"105","61","15"
splewis,"5","11","1"
splunk,"543","690","400"
SpockBotMC,"36","67","22"
Spoken-tutorial,"45","118","33"
spookylukey,"9","9","7"
SpoopySaitama,"16","17","16"
spoqa,"40","88","88"
sporkexec,"2","56","0"
sporteasy,"2","1","0"
sportorg,"19","27","95"
sposh-science,"1","1","0"
spot-us,"1","4","0"
spotify,"94","512","278"
SpotlightKid,"13","10","5"
spottradingllc,"46","44","165"
spr,"3","14","0"
Spredzy,"1","2","0"
springcoil,"31","126","58"
springload,"17","12","52"
springmeyer,"13","10","3"
SpringtideCollectiveOrg,"4","15","2"
sprinkler,"1","19","3"
spritzle,"12","6","0"
sprout42,"24","24","38"
sprymix,"5","20","1"
Sprytile,"11","66","57"
SPSCommerce,"1","1","0"
spulec,"44","224","802"
spxtr,"4","5","0"
spyder-ide,"6","75","4"
spyoungtech,"3","5","2"
spywhere,"43","84","75"
spyysalo,"1","39","10"
sq6jnx,"2","5","0"
sqall01,"2","3","1"
SQbQxeKd3JHD8,"7","54","0"
sql-assurance,"2","1","8"
sqlanywhere,"1","5","21"
sqlobject,"90","49","21"
square,"28","465","560"
squeaky-pl,"47","116","38"
SqueezeStudioAnimation,"22","82","11"
sr-gi,"2","3","16"
sramana,"3","10","16"
sramkrishna,"7","3","3"
sramsay64,"66","106","10"
SRI-CSL,"21","29","43"
srinathava,"3","3","0"
sriniiyer,"1","19","2"
sripathikrishnan,"1","6","0"
srishanbhattarai,"1","8","0"
srittau,"8","33","13"
srkunze,"2","4","0"
SRLKilling,"6","17","46"
srndic,"1","17","1"
srome,"1","9","1"
srossross,"1","6","0"
srounet,"1","6","2"
srowen,"4","77","10"
srp33,"1","24","0"
srtab,"9","4","22"
srujant,"8","10","35"
srusskih,"25","222","88"
ssanderson,"3","14","22"
ssato,"20","76","13"
SSDS-Croatia,"1","8","0"
sseg,"2","2","1"
sserkez,"62","88","1"
sshh12,"2","60","9"
sshkm,"1","7","25"
sshleifer,"17","183","26"
sshmakov,"4","7","0"
sslab-gatech,"26","22","17"
ssokolow,"7","19","5"
ssola,"1","1","16"
ssorj,"4","12","2"
SSSD,"2","26","51"
sstjohn,"11","10","5"
sstober,"6","12","3"
ssudake21,"7","8","1"
ssudholt,"4","9","13"
ssut,"3","9","12"
st-tu-dresden,"4","32","58"
st4lk,"12","1","0"
stackdio,"49","44","47"
stackimpact,"10","1","0"
StackStorm,"404","316","527"
stadt-karlsruhe,"1","28","14"
stadtgestalten,"60","49","57"
staffanm,"12","24","15"
stainbank,"2","8","0"
stamen,"4","25","0"
stamparm,"5","5","0"
stampery,"5","21","21"
StamusNetworks,"5","9","0"
standage,"1","134","34"
stanford-futuredata,"3","7","0"
stanford-mast,"19","107","31"
Stanford-Online,"73","117","226"
stanford-rc,"1","13","6"
StanfordBioinformatics,"9","39","14"
stanfordnlp,"11","112","28"
stanfordnmbl,"9","31","0"
stanfy,"18","1","0"
stanleybak,"2","37","5"
stanta,"22","159","82"
Star2Billing,"4","7","19"
Starcross,"2","3","7"
Stargrazer82301,"22","73","142"
starim,"1","5","24"
start-jsk,"54","193","25"
StartTheShift,"9","22","11"
StartupsPoleEmploi,"19","82","73"
starwels,"4","155","5"
statgen,"3","129","9"
staticshock,"1","1","2"
Statoil,"62","159","308"
statsite,"2","7","0"
status-im,"1","26","32"
stav,"3","9","2"
stb-tester,"26","115","61"
stchris,"2","5","0"
stclair2201,"8","6","0"
stcorp,"13","43","42"
STealthy-and-haSTy,"3","12","0"
steelkiwi,"3","1","0"
SteerSuite,"1","11","2"
steeve,"11","77","96"
Stefal,"9","29","0"
stefanbode,"1","4","4"
stefanfoulis,"107","18","54"
StefanLim0,"1","13","5"
stefanocasazza,"13","163","10"
stefanoteso,"2","53","0"
stefanv,"3","3","0"
stefanw,"29","40","37"
steffann,"1","6","48"
stefraynaud,"4","1","0"
steinitzu,"2","3","4"
steinnes,"2","3","3"
steinwurf,"8","1","0"
stemkoski,"3","2","0"
stencila,"7","34","59"
stenvix,"3","1","15"
stepank,"7","15","32"
stephane-caron,"2","21","14"
stephanepechard,"1","3","1"
StephanEwen,"1","1","8"
stephanh42,"2","21","2"
stephenbeckr,"1","1","0"
stephenmcd,"164","163","36"
stephenmuss,"4","4","4"
StephenPCG,"8","5","4"
StephenPower,"28","14","34"
stephrdev,"15","8","4"
stepos01,"15","11","7"
steromano87,"1","4","7"
steve-bate,"19","14","10"
stevearc,"24","67","79"
Stevearzh,"1","89","6"
stevecoward,"1","5","0"
stevegt,"2","2","0"
steveKapturowski,"3","19","0"
stevelittlefish,"10","10","20"
steveloughran,"1","46","34"
steven-murray,"1","6","23"
steven004,"4","1","0"
stevenengler,"5","14","0"
steveniemitz,"8","40","59"
stevenle,"2","2","0"
stevenrobertson,"3","18","3"
StevenSLXie,"1","9","0"
stevensshi,"1","7","0"
stevepeak,"1","2","4"
Stewori,"29","13","96"
stianjensen,"2","27","15"
Stibbons,"5","13","64"
Stiivi,"17","122","77"
stiletto,"3","101","5"
stilobique,"4","1","8"
StingraySoftware,"30","55","39"
stitchfix,"3","55","22"
STIXProject,"15","34","156"
stklik,"2","25","15"
StoDevX,"2","89","0"
stonewell,"10","34","2"
stopstalk,"128","230","65"
stopthatcow,"3","40","84"
stoq,"59","81","25"
stoqs,"46","48","1"
storborg,"2","10","11"
Storj,"2","9","11"
stormpath,"1","3","0"
stormsherpa,"8","16","1"
stormtrader,"2","5","7"
Storyyeller,"1","30","1"
stp,"5","3","6"
stphivos,"7","45","2"
stpierre,"9","10","0"
strands-project,"3","33","35"
Stranger6667,"41","40","68"
strapdata,"2","23","2"
stratis-storage,"6","42","32"
Stratoscale,"58","78","74"
StratoSource,"3","6","0"
stratosphereips,"2","8","13"
stratton-oakcoin,"1","123","5"
straup,"2","3","0"
strawlab,"4","11","5"
Strayer,"2","10","3"
streamlink,"35","364","297"
streamlio,"22","179","306"
streeter,"10","4","1"
strfry,"18","35","4"
striglia,"3","30","5"
strinking,"11","5","7"
stripe,"49","54","65"
strizhechenko,"10","46","53"
strongswan,"13","47","195"
StructuralNeurobiologyLab,"2","77","7"
stsouko,"29","106","69"
stuaxo,"4","12","5"
studentenportal,"8","16","5"
studio1247,"5","48","8"
studioml,"3","114","10"
studionow,"8","4","5"
studywolf,"4","80","9"
StuntsPT,"2","66","0"
stuxcrystal,"6","19","51"
Stvad,"14","38","44"
stxnext-csr,"2","8","25"
styxit,"165","174","25"
su2code,"3","28","3"
subdownloader,"9","42","27"
subins2000,"3","10","9"
sublee,"19","77","33"
SublimeGit,"9","26","1"
SublimeLinter,"5","53","13"
SublimeText,"54","73","10"
Submitty,"1","1","0"
subssn21,"38","27","12"
subutux,"2","2","0"
SuddenDevs,"1","3","0"
suemi994,"1","5","3"
suever,"1","29","7"
sugarguo,"180","168","151"
sugarlabs,"53","53","12"
sugiany,"2","21","25"
suhangpro,"2","4","0"
sukeesh,"5","60","3"
SuLab,"58","407","38"
sulaweyo,"14","56","1"
sulir,"3","38","17"
Sulter,"6","1","0"
suminb,"1","28","12"
SummerCamp17,"1","10","1"
sumnerevans,"2","16","9"
sumpfork,"1","1","0"
sunaku,"7","37","18"
SUNCAT-Center,"30","55","4"
sunchaoatmo,"10","35","0"
sund,"2","1","0"
SunDwarf,"76","96","189"
SUNET,"5","47","23"
sunlightlabs,"35","83","37"
SunPower,"69","67","27"
sunpy,"1","8","7"
sunqm,"363","571","88"
sunscrapers,"24","14","4"
SunskyF,"5","5","4"
sunxfancy,"4","1","2"
Suor,"41","50","65"
suoto,"3","60","52"
superchilli,"149","324","189"
SuperCowPowers,"5","28","15"
SuperDARNCanada,"1","37","29"
superdesk,"185","570","279"
SuperElastix,"6","5","0"
superfell,"1","1","1"
superfluidity,"25","45","137"
Superjom,"5","35","31"
supermihi,"11","62","19"
superphy,"2","9","18"
SuperSuperSuperSuper5,"14","9","0"
supertuxkart,"5","16","6"
suqi,"2","63","3"
surban,"1","2","0"
surgebiswas,"287","913","196"
SuriyaaKudoIsc,"3","46","0"
SurveyMonkey,"7","8","11"
SUSE,"111","222","188"
SUSE-Cloud,"5","11","1"
sussexstudent,"6","53","34"
sussman,"3","3","0"
susundberg,"22","9","20"
suurjaak,"8","11","0"
suutari,"12","114","38"
suutari-ai,"2","21","5"
suvarchal,"3","5","0"
Suwings,"11","4","3"
suyashbire1,"13","1","1"
sv0,"1","3","1"
sv1jsb,"36","15","33"
svaante,"1","1","0"
svanoort,"1","38","5"
svartalf,"5","70","3"
svebk,"1","17","15"
sveetch,"19","29","1"
sveitser,"7","19","5"
svenfuchs,"1","4","0"
svenkreiss,"16","129","20"
svenstaro,"5","1","12"
SverkerSbrg,"6","10","18"
svetlyak40wt,"1","2","3"
svinota,"71","128","106"
svisser,"15","20","2"
svleeuwen,"2","7","2"
svn2github,"209","261","81"
Svolcano,"5","36","8"
SVoxel,"6","5","8"
svpcom,"14","32","1"
svven,"51","23","26"
svvitale,"2","2","0"
svviz,"4","32","6"
swalladge,"1","11","5"
swappsco,"1","2","0"
swarris,"3","10","3"
swayf,"3","24","58"
swcarpentry,"20","35","28"
sweemeng,"5","7","0"
swegener,"2","6","0"
swehner,"5","32","1"
swenger,"100","42","49"
swift-nav,"76","102","77"
SwiftAndroid,"2","34","0"
swiftcoder,"1","7","2"
swiftstack,"40","147","109"
swigger,"37","29","7"
swirlingsand,"16","135","10"
swisscom,"12","8","23"
SwissTPH,"7","13","6"
swistakm,"29","43","19"
switchboardpy,"19","14","28"
Swordf1sh,"2","49","5"
SwordYork,"11","72","24"
swri-robotics,"1","1","0"
sxslex,"1","3","2"
sylarcp,"412","475","179"
SylvainCecchetto,"26","417","0"
SylvainDe,"6","14","26"
sylvainlehmann,"15","57","33"
SymbiFlow,"10","283","27"
symengine,"6","57","0"
symmetricapi,"58","8","0"
symoro,"18","54","41"
sympsi,"7","37","45"
sympy,"1","17","1"
SynAckPwn23,"3","19","16"
Syncleus,"1","6","15"
Syncplay,"1","1","30"
syncrypt,"8","30","83"
syncthing,"11","30","5"
SyndicateLtd,"4","25","3"
Synss,"1","5","0"
SyntaxVoid,"15","15","0"
synw,"16","9","0"
syoyo,"10","19","4"
syrusakbary,"36","177","57"
sys-bio,"13","26","25"
sys4,"1","7","1"
syscoin,"1","218","11"
sysr-q,"3","5","8"
system7-open-source,"4","3","3"
systemd,"2","45","4"
systemd-commander,"1","8","1"
SystemRage,"2","7","0"
SystemsBioinformatics,"6","17","0"
systers,"107","228","332"
systori,"4","112","42"
SYSTRAN,"16","14","16"
szabgab,"2","9","0"
szaghi,"7","55","134"
szatanszmatan,"8","7","17"
szeged,"360","694","280"
szepeviktor,"3","2","0"
szinck,"1","3","0"
szopu,"19","31","5"
szyszy,"1","4","19"
T-002,"4","32","4"
t-h-e,"1","1","0"
t-neumann,"1","2","0"
t-woerner,"18","24","29"
t0mk,"1","3","0"
t1g0r,"7","47","28"
t4ngo,"6","47","20"
Taapat,"21","36","45"
tableau,"22","22","24"
taborlab,"16","2","0"
tacaswell,"1","5","0"
TACC,"1","10","1"
tacy,"1","7","1"
tadashi-aikawa,"1","2","5"
taddeus,"3","18","3"
TaddyLab,"1","56","1"
TadLeonard,"11","59","31"
taf3,"122","145","111"
Tafkas,"3","34","3"
tahesse,"1","3","0"
tahoe,"7","4","1"
tai,"35","28","8"
Taifxx,"2","2","16"
taigaio,"159","261","50"
taige,"2","12","14"
tailhook,"103","56","79"
TailorDev,"3","29","8"
tailsdotcom,"2","7","0"
takaakiaoki,"65","111","4"
takeflight,"12","19","47"
takeshixx,"44","28","30"
takluyver,"3","58","3"
taku-y,"1","48","0"
talbrecht,"2","12","2"
taleinat,"3","56","24"
talisein,"3","5","0"
TalkAboutLocal,"2","12","0"
talkatv,"2","1","0"
tallforasmurf,"1","2","1"
talpor,"3","4","1"
TalShor,"3","39","0"
tambetm,"53","74","7"
tamland,"2","34","8"
Tanganelli,"33","2","74"
tanghaibao,"63","684","137"
TangibleDisplay,"1","1","0"
tango-controls,"18","25","15"
tangyanhan,"1","2","0"
tanium,"83","79","25"
taniwha,"63","30","24"
tanji,"4","10","0"
tankywoo,"5","15","10"
tansey,"3","41","0"
tanwanirahul,"5","10","2"
tao12345666333,"20","218","107"
taogeT,"3","21","4"
taolei87,"5","108","0"
taosheng,"3","42","0"
tapilab,"2","99","0"
TApplencourt,"1","11","1"
tarak,"29","1","0"
tarantool,"17","10","14"
tardis-sn,"72","33","42"
tarequeh,"1","1","2"
TargetHolding,"4","19","10"
tarikkdiry,"335","291","243"
tariqdaouda,"17","3","11"
tarkatronic,"3","2","2"
tarmstrong,"2","62","1"
taroved,"1","9","0"
tarpas,"14","26","3"
tarsqi,"2","19","0"
tartavull,"9","9","5"
tartley,"13","30","11"
tarvitz,"2","9","4"
taschini,"5","83","20"
TaskEvolution,"83","413","100"
taspinar,"7","25","4"
tatianass,"1","17","116"
Tatoeba,"14","1","2"
tatterdemalion,"8","7","0"
tatumdmortimer,"2","4","0"
tav,"1","4","0"
tavo91,"2","50","1"
tawnkramer,"1","9","0"
taxigps,"21","46","27"
TAXIIProject,"7","2","40"
taxpon,"13","14","31"
taykey,"39","4","3"
tbabej,"9","24","45"
tbarabosch,"2","1","0"
tbarbugli,"4","2","0"
tbarnetlamb,"5","9","1"
tBaxter,"22","8","3"
tbekolay,"2","4","0"
tbenthompson,"40","277","47"
tbjohns,"1","6","13"
tBuLi,"28","45","12"
TCAllen07,"4","5","2"
tcalmant,"36","56","146"
tchellomello,"310","1512","7436"
tcstewar,"26","65","0"
TD22057,"35","9","0"
tdda,"7","34","20"
tdeboissiere,"10","97","0"
tdfischer,"12","11","27"
tdimiduk,"3","39","3"
tdryer,"5","67","34"
teachthenet,"1","8","3"
team-hdnet,"7","3","15"
team-miv,"2","6","7"
team-vigir,"2","10","11"
TeamCohen,"7","108","14"
teamfruit,"11","18","71"
teamfx,"28","447","191"
TeamGhostBuster,"1","17","21"
TeamHG-Memex,"35","201","81"
teampheenix,"5","29","6"
teampopong,"26","30","63"
TeamSpen210,"2","18","12"
teamtaverna,"4","16","23"
teamtuga4,"27","543","31"
Teamxrtc,"33","214","290"
tebeka,"17","74","9"
tech-sketch,"18","32","19"
techbliss,"11","2","4"
techbureau,"3","9","98"
Techcable,"3","7","15"
techchunks,"5","1","12"
TechEmpower,"3","43","2"
TechInvestLab,"80","63","55"
technige,"11","117","30"
technikamateur,"2","12","0"
technologiescollege,"644","903","429"
technomaniac,"7","25","42"
tecip-nes,"14","5","1"
Tecnativa,"1","3","0"
teddychoi,"12","11","39"
teemupitkanen,"1","2","0"
teepark,"53","47","10"
teffalump,"4","9","33"
tehamalab,"4","1","1"
tehmaze,"6","40","0"
tehtechguy,"3","28","9"
tejado,"9","15","0"
tejoesperanto,"63","46","48"
tek,"61","584","329"
teknogods,"13","17","7"
tekulvw,"3","21","16"
Telefonica,"12","10","20"
telefonicaid,"17","25","106"
TelepathyIM,"2","15","0"
tell-k,"20","10","12"
tellapart,"11","47","76"
TellinaTool,"22","94","18"
telminov,"29","17","25"
telstra,"6","31","25"
TeluguOCR,"1","27","7"
TemoaProject,"3","19","1"
tenable,"17","145","23"
Tenchi2xh,"4","6","13"
tendermint,"2","3","0"
tendrilinc,"5","28","9"
Tendrl,"205","8","15"
tensorflow,"882","7656","2575"
TensorLab,"5","18","67"
tensorprob,"1","29","12"
TensorVision,"1","24","0"
tenvick,"13","14","0"
TEOS-10,"20","33","4"
TerbiumLabs,"5","27","12"
terencehonles,"46","74","160"
terencezl,"4","9","0"
teresinahc,"1","4","14"
terkkila,"98","235","27"
terminalcloud,"19","24","24"
terna,"20","1","0"
ternaris,"15","344","50"
Terradue,"2","2","0"
TerraFERMA,"1","12","0"
terrai,"1","8","6"
terranodo,"41","34","60"
terrencepreilly,"12","72","15"
terrycain,"38","47","57"
terrychenism,"6","15","4"
tesnorflow,"96","502","169"
TESScience,"3","1","35"
tessera-metrics,"2","13","8"
tesslerc,"1","14","0"
testing-cabal,"3","3","2"
tetherless-world,"13","37","23"
tethysplatform,"51","34","137"
tevino,"7","1","19"
texastribune,"1","15","309"
texperience,"3","1","0"
text-machine-lab,"1","45","1"
texta-tk,"5","208","125"
textbook,"13","16","33"
textclf,"14","54","4"
textmagic,"199","4","1"
tfeldmann,"4","35","22"
tfroehlich82,"3","3","2"
tg123,"1","3","0"
tgalal,"9","119","429"
tgbugs,"28","301","72"
tgingold,"1","12","0"
tgoodlet,"2","5","8"
tgsmith61591,"27","65","12"
tgstation,"2","28","3"
tgulacsi,"16","52","0"
thadeusb,"1","4","0"
thalesians,"8","136","78"
thanethomson,"4","30","6"
thangbui,"3","2","1"
thanos,"11","134","15"
thasso,"17","27","11"
ThaTiemsz,"10","33","53"
the-blue-alliance,"80","279","458"
The-Compiler,"9","21","7"
the-gigi,"1","3","4"
the-happy-hippo,"1","2","2"
the-hypermedia-project,"4","16","12"
the-it,"1","30","103"
the-kid89,"1","2","26"
the-useless-one,"5","13","0"
the-virtual-brain,"12","28","8"
the-xkcd-community,"4","19","0"
the-zebulan,"5","214","27"
TheAlgorithms,"5","226","4"
TheArtling,"1","6","0"
theatlantic,"39","39","21"
theatrus,"6","7","1"
TheBigW,"4","1","12"
thebitradio,"115","259","92"
TheBlueMatt,"3","29","1"
thecarebot,"1","1","12"
TheChymera,"20","48","0"
TheClams,"1","33","1"
TheClimateCorporation,"1","7","0"
thecodinghub,"3","1","2"
TheDarkLordSano,"3","2","1"
thedataking,"6","2","1"
TheDuckCow,"9","1","2"
theduke,"9","21","0"
TheEnigmaBlade,"3","30","17"
theetcher,"28","83","3"
thefab,"3","146","9"
thefactory,"7","24","5"
theflofly,"357","2772","566"
theforeman,"1","1","1"
TheGhouls,"2","9","0"
thegreathippo,"6","4","0"
theheros,"1113","1247","307"
TheImagingSource,"1","9","12"
theirc,"16","40","16"
theislab,"3","54","6"
theiviaxx,"20","34","37"
thejoeejoee,"1","53","24"
theJollySin,"2","37","6"
thejunglejane,"2","15","0"
thekingofkings,"2","8","3"
thelabnyc,"16","9","9"
thelazier,"16","61","45"
thelink2012,"1","24","5"
themadhatterz,"1","3","10"
